R;G;B
188;194;163
188;194;163
183;189;159
179;185;157
179;185;157
178;183;156
178;183;156
178;183;156
178;183;156
177;182;155
177;182;155
176;182;155
176;182;155
179;185;157
179;185;157
180;185;158
180;185;158
182;188;159
182;188;159
182;188;159
184;190;161
184;190;161
186;194;163
186;194;163
190;197;166
190;197;166
190;197;166
190;197;166
191;199;167
190;198;166
190;198;166
190;196;166
186;192;164
186;192;164
187;193;165
187;193;165
190;195;167
190;195;167
190;195;167
192;198;168
192;198;168
195;200;170
196;203;171
196;203;171
197;203;171
197;203;171
197;203;171
198;204;172
198;204;172
199;205;172
199;205;172
199;205;172
195;201;169
195;201;169
195;201;169
195;201;169
196;203;171
196;203;171
198;205;173
200;207;174
200;208;175
200;208;175
200;207;174
200;207;174
200;207;173
200;207;173
198;205;172
196;202;171
196;202;171
194;200;168
194;200;168
193;199;167
191;197;167
191;197;167
191;196;166
191;196;166
189;195;165
189;195;164
189;195;164
189;195;164
189;195;164
188;195;163
188;195;163
189;196;164
189;196;164
191;197;165
191;197;166
191;197;166
191;197;166
192;198;167
192;198;167
192;198;167
192;198;167
193;199;168
194;200;169
195;202;170
195;202;170
196;203;170
196;203;170
197;203;170
197;204;171
197;204;171
198;204;172
198;204;172
198;204;172
198;204;172
197;203;171
195;201;169
195;201;169
193;200;168
193;200;168
192;198;166
192;198;166
192;198;167
192;198;167
192;198;167
191;196;166
191;196;166
190;196;166
190;196;166
190;195;166
190;195;166
189;195;165
190;196;166
190;196;166
191;197;167
191;197;167
191;198;167
191;198;167
192;197;167
192;197;167
191;197;167
191;197;167
191;197;167
191;197;167
191;197;168
191;197;168
191;197;168
191;197;167
191;197;167
191;198;167
191;198;167
191;198;167
191;198;167
191;198;166
191;198;166
190;198;166
190;198;166
190;197;165
189;196;165
189;196;165
188;195;164
188;195;164
186;192;162
186;192;162
184;190;161
184;190;161
182;188;160
182;188;160
180;185;158
179;184;157
178;184;156
178;184;156
177;183;156
177;183;156
179;184;157
179;184;157
179;184;157
179;184;157
180;185;158
180;185;158
180;186;158
180;186;158
181;187;160
181;187;160
181;187;160
183;189;161
185;191;162
185;191;162
185;192;163
185;192;163
188;195;165
190;198;167
190;198;167
191;199;167
191;199;167
191;199;168
191;199;168
191;199;168
190;198;167
190;198;167
190;197;167
190;197;167
188;196;166
188;196;166
187;195;165
187;195;165
185;193;163
186;194;163
186;193;163
186;193;163
187;193;164
187;193;164
187;193;164
187;194;164
187;194;164
187;194;165
187;194;165
188;195;165
188;195;165
189;197;166
189;197;166
192;199;168
195;201;170
195;201;170
197;203;172
197;203;172
197;203;172
199;205;173
199;205;173
198;205;173
196;203;171
196;203;171
195;201;170
195;201;170
193;200;168
193;200;168
193;200;168
193;200;168
193;200;169
193;200;169
193;200;169
193;200;169
192;200;168
192;200;168
191;199;167
191;199;167
190;198;167
190;198;167
190;197;167
190;197;167
189;196;166
189;196;166
187;194;164
187;194;164
187;192;164
187;192;164
186;193;163
186;193;163
188;194;165
188;194;165
189;196;165
189;196;165
190;197;166
190;197;166
190;197;167
190;197;167
190;197;166
189;196;165
189;196;165
187;195;164
187;195;164
187;194;164
187;194;164
187;194;164
187;194;164
187;195;165
187;195;165
188;195;165
188;196;165
188;196;165
189;196;166
189;196;166
191;198;167
191;198;167
192;200;169
192;200;169
193;200;169
193;200;169
194;200;170
194;200;170
194;200;170
193;200;169
193;200;169
192;199;168
193;200;169
193;200;169
194;200;170
194;200;170
194;200;170
194;200;170
194;200;170
193;200;169
193;200;169
192;198;168
192;198;168
192;198;168
193;199;169
193;199;169
195;200;170
196;202;171
198;204;173
198;204;173
199;206;174
199;206;174
199;206;174
201;208;176
201;208;176
201;208;176
203;210;178
203;210;178
203;211;178
203;211;178
203;211;177
201;209;176
201;209;176
200;207;175
200;207;175
199;206;173
199;206;173
199;205;173
199;205;173
200;206;174
200;206;174
200;206;174
200;207;175
200;207;174
199;205;173
199;205;173
199;205;173
198;205;173
198;205;173
198;205;173
198;205;173
199;205;173
199;205;173
199;205;173
199;206;174
199;206;174
200;206;173
200;206;173
200;207;174
201;208;175
201;208;175
201;209;175
201;209;175
202;209;176
203;209;176
202;209;176
202;209;176
201;209;176
201;209;176
200;207;174
199;206;173
199;206;173
199;205;172
198;204;172
198;204;172
197;203;171
197;203;171
191;198;167
191;198;167
194;200;169
194;200;169
196;201;171
198;203;172
198;203;172
198;203;172
196;202;171
196;202;171
195;201;170
195;201;170
194;200;168
194;200;168
194;200;168
194;200;168
194;200;168
196;201;170
196;201;170
195;201;170
195;201;170
195;201;170
195;200;169
195;200;169
195;200;169
195;201;169
195;201;169
195;201;170
195;201;170
197;203;171
197;203;171
197;203;171
197;203;171
198;204;172
198;204;172
199;204;172
199;204;172
199;204;172
200;207;174
200;207;174
202;209;176
202;209;176
204;211;177
204;211;177
205;212;179
205;212;179
205;213;178
205;213;178
204;212;178
204;212;178
204;211;177
202;209;175
202;209;175
201;208;175
201;208;175
201;208;175
201;208;175
200;206;174
199;206;174
199;206;174
198;205;172
198;205;172
198;204;172
198;204;172
197;203;171
197;203;171
197;203;171
197;202;171
197;202;171
196;201;170
196;201;170
195;200;169
195;200;169
194;200;168
194;200;168
194;200;169
194;200;169
194;200;169
194;200;169
195;200;170
195;200;170
195;200;170
195;200;170
196;201;170
196;201;170
197;202;170
198;204;172
198;204;172
199;205;172
199;205;172
199;205;172
200;207;174
200;207;174
201;207;174
201;207;174
201;207;174
201;207;174
200;205;173
200;205;173
198;204;172
197;203;171
197;203;171
197;203;171
196;202;170
197;202;171
197;202;171
196;201;171
196;201;171
196;201;171
196;201;171
197;202;171
197;202;171
197;201;171
197;201;171
196;201;170
196;201;170
196;200;170
196;201;169
196;201;169
196;201;170
196;201;170
197;203;171
197;203;171
197;203;171
197;203;171
197;203;171
200;205;173
200;206;175
201;207;176
201;207;176
201;207;176
202;209;176
202;209;176
202;209;176
203;209;176
203;209;176
203;210;177
203;210;177
203;210;176
203;210;176
201;208;174
201;208;174
200;206;172
199;205;172
199;205;172
197;203;171
197;202;171
197;202;171
196;201;170
196;201;170
195;200;169
194;200;169
194;200;169
193;199;168
194;199;169
194;199;169
192;198;168
192;198;168
192;197;167
192;197;167
192;197;167
192;197;167
192;197;167
191;197;167
191;197;167
190;197;166
190;197;166
191;197;167
191;197;167
192;198;168
192;198;168
192;198;168
194;200;169
194;200;169
196;201;170
196;201;170
196;202;171
196;202;171
196;202;171
196;201;170
196;201;170
195;201;170
193;200;168
193;200;168
192;199;168
192;199;168
193;199;168
194;200;169
194;200;169
194;200;169
194;200;169
193;200;168
193;200;168
193;200;168
193;200;168
193;200;168
193;200;168
193;200;168
192;200;168
192;199;167
192;199;167
190;197;166
190;197;166
190;197;166
190;197;166
190;197;166
190;197;166
192;198;168
192;198;168
192;198;168
192;198;168
192;198;168
193;200;169
194;200;169
194;200;169
194;200;169
194;200;169
194;201;170
194;201;170
195;201;171
195;201;171
195;202;171
195;202;171
196;202;171
196;202;171
196;203;171
196;203;171
196;202;171
196;202;171
195;200;169
193;200;169
193;200;169
193;200;169
193;200;169
192;199;168
192;199;168
192;199;167
191;198;166
191;198;166
190;197;166
190;197;166
188;196;165
188;196;165
188;196;164
188;196;164
187;194;164
187;194;164
187;194;165
187;194;165
188;195;165
188;195;165
188;195;165
188;195;165
188;194;165
188;195;165
188;195;165
188;195;165
188;195;165
189;196;166
189;196;166
189;196;166
190;197;166
190;197;166
191;198;167
191;198;167
193;200;169
193;200;169
195;201;170
195;201;170
196;201;171
196;201;171
196;201;171
195;202;171
195;201;170
195;201;170
194;200;170
194;200;170
193;199;169
193;199;169
191;198;167
191;198;167
189;196;166
188;196;165
188;196;165
188;194;164
188;194;164
188;195;165
188;195;165
188;195;165
188;195;165
189;196;166
189;196;166
189;196;167
189;196;167
189;196;167
190;197;167
190;197;167
191;197;167
191;197;167
191;198;168
191;198;168
192;199;168
192;199;168
192;199;168
193;200;169
193;200;169
193;200;169
193;200;169
195;201;170
195;201;170
196;202;172
196;202;172
196;202;172
196;202;172
196;202;172
196;202;172
197;203;171
197;203;171
195;201;169
193;200;168
193;200;168
194;200;168
193;200;168
193;199;167
193;199;167
193;199;167
192;199;167
192;198;167
192;198;167
191;197;166
191;197;166
191;197;167
191;197;167
190;197;166
190;197;166
191;197;166
191;197;166
191;197;166
191;198;167
191;198;167
191;198;167
191;198;167
192;198;167
192;198;167
193;199;168
193;199;168
194;200;169
194;200;169
194;200;169
195;201;169
195;201;169
195;201;169
195;201;170
195;201;170
196;202;171
196;202;171
199;204;173
199;204;173
197;202;171
197;202;171
195;200;170
193;199;168
193;199;168
190;197;166
190;197;166
190;197;166
189;195;165
189;195;165
189;195;165
189;195;165
189;196;165
189;196;165
188;195;165
188;195;165
188;194;164
187;193;163
187;193;163
186;192;163
186;192;163
186;192;163
184;190;161
184;190;161
184;190;161
183;188;161
183;188;161
181;186;159
181;186;159
180;185;158
180;185;158
180;185;158
180;185;158
179;185;157
179;185;157
180;186;158
180;186;158
180;186;158
182;188;159
182;188;159
183;189;159
188;195;164
188;195;164
191;197;167
191;197;167
191;198;168
190;197;166
190;197;166
190;197;166
189;196;165
189;196;165
189;196;165
189;196;165
189;195;165
187;194;164
187;194;164
187;194;164
188;194;164
188;194;164
187;193;164
187;193;164
187;193;164
188;194;164
188;194;164
188;194;164
188;194;164
188;194;164
188;194;164
187;193;164
187;193;164
187;193;164
186;192;164
186;192;164
187;193;165
187;193;165
188;194;165
188;194;165
188;194;166
188;194;166
189;195;165
189;195;165
189;195;165
189;195;165
189;195;165
190;197;166
190;197;166
191;198;167
192;199;167
194;200;168
194;200;168
194;200;168
195;201;169
195;201;169
195;201;169
195;201;170
195;201;170
195;201;170
195;201;170
194;200;168
194;200;168
194;200;168
194;200;168
193;200;168
193;200;169
193;200;169
191;199;168
191;199;168
189;196;165
189;196;165
187;194;164
187;194;164
185;191;162
185;191;162
184;190;161
184;190;161
183;189;160
183;189;160
183;188;159
183;188;159
183;188;159
182;188;160
182;188;160
183;189;160
183;189;160
184;190;161
184;190;161
184;190;161
184;190;161
184;190;161
184;190;161
184;190;161
184;190;161
185;191;162
185;191;162
188;194;164
188;194;164
189;196;164
191;199;167
191;199;167
193;200;168
193;200;168
195;201;169
195;201;169
194;200;169
194;200;169
192;199;167
192;199;167
192;199;167
192;199;167
191;198;166
191;198;166
192;199;168
192;199;168
192;199;168
192;199;168
192;198;168
192;198;168
192;198;168
190;197;166
190;197;166
190;197;166
190;197;166
188;195;165
188;195;164
187;194;164
187;194;164
187;194;163
187;194;163
188;195;164
188;195;164
188;195;165
188;195;165
189;196;165
189;196;165
189;196;166
189;196;166
191;197;167
191;197;167
191;197;167
191;198;167
191;198;167
192;198;168
192;198;168
191;199;167
191;199;167
193;200;169
193;200;169
193;200;169
194;200;169
194;200;169
194;200;169
194;200;169
195;201;170
194;200;169
194;200;169
193;200;169
193;200;169
191;198;167
191;198;167
191;197;167
191;197;167
191;197;167
191;197;167
190;197;166
189;195;165
189;195;165
189;195;165
189;195;164
189;195;164
189;195;164
189;195;164
188;195;163
188;195;163
188;194;163
187;194;163
187;194;163
187;194;163
187;194;163
187;193;163
187;193;163
186;192;161
186;192;161
185;190;161
185;190;161
184;190;161
183;189;161
183;189;161
183;190;160
183;190;160
183;190;160
183;190;160
182;189;159
182;189;159
182;189;159
182;189;159
184;189;160
184;190;160
184;190;160
184;190;161
184;190;161
184;190;161
184;190;161
184;190;161
186;192;162
186;192;162
185;191;161
185;191;161
184;189;160
181;187;158
181;187;158
179;185;157
179;185;157
178;184;156
178;184;156
178;183;156
178;183;156
178;183;156
178;184;156
178;184;156
177;182;155
177;181;155
177;181;155
177;182;155
177;182;155
177;182;156
177;182;156
178;183;156
178;183;156
178;184;157
178;184;157
178;184;156
179;184;157
179;184;157
179;185;157
179;185;157
179;185;157
181;187;158
181;187;158
181;186;159
181;186;159
182;187;159
182;187;159
182;188;160
182;188;160
182;188;160
183;189;161
184;190;162
184;190;162
184;190;162
184;190;162
184;190;162
186;192;164
186;192;164
186;192;164
186;192;164
187;193;164
187;193;164
187;193;164
187;193;164
187;193;164
187;193;164
187;193;164
187;193;164
188;194;165
187;194;165
187;194;164
187;194;164
188;195;165
188;195;165
189;196;165
189;196;165
191;197;166
191;197;166
193;199;168
194;200;169
194;200;169
194;200;169
194;200;169
197;202;172
197;202;172
198;203;173
198;203;173
197;201;172
197;201;172
195;200;171
195;200;171
194;200;169
191;198;168
191;198;168
191;198;168
191;198;168
190;196;166
190;196;166
189;196;166
189;196;166
189;196;166
189;196;166
188;194;165
188;194;165
188;194;164
188;194;164
188;194;164
188;195;165
188;195;165
188;195;165
188;195;165
188;194;165
188;194;165
187;194;164
187;194;164
188;194;165
188;194;165
188;195;165
188;195;165
188;195;165
188;194;164
188;194;164
188;194;164
188;194;164
188;194;164
187;194;164
187;194;164
188;194;164
188;194;164
188;194;164
188;195;164
188;195;164
188;195;164
188;194;164
188;194;164
187;194;163
187;194;163
187;194;163
187;193;163
187;193;163
187;193;163
187;193;163
187;194;164
187;194;164
187;194;164
187;194;164
187;194;164
187;194;164
187;193;164
187;193;164
187;193;163
188;194;164
188;194;164
188;194;163
188;194;163
188;194;164
188;194;164
188;194;164
188;194;164
189;195;164
189;195;164
190;196;165
190;196;165
190;197;165
190;197;165
190;197;164
190;197;166
190;197;166
190;196;166
190;196;166
190;196;166
190;195;166
190;195;166
190;195;166
188;194;164
188;194;164
188;194;164
188;194;164
188;194;164
188;194;163
188;194;163
186;193;163
186;192;163
186;192;163
186;192;163
185;192;162
185;192;162
185;192;162
185;192;162
185;191;162
185;191;162
184;190;161
184;190;161
184;190;161
185;191;162
184;190;161
184;190;161
185;190;162
185;190;162
184;190;161
184;190;161
184;190;161
184;190;161
184;190;161
184;191;161
184;191;161
184;191;161
184;191;161
185;191;161
185;191;161
184;191;161
184;191;161
183;189;160
183;189;160
183;189;160
182;189;160
182;188;159
182;188;159
182;188;159
182;188;159
182;188;160
183;189;160
183;189;160
184;189;161
184;189;161
183;189;161
183;189;161
184;190;161
184;190;161
184;189;161
184;189;161
184;190;161
184;190;161
184;190;161
186;192;163
186;192;163
187;193;164
187;193;164
187;193;164
187;193;164
188;193;166
188;193;166
188;193;166
188;193;166
187;193;164
186;192;163
187;194;164
187;194;164
187;194;164
187;194;164
188;195;164
188;195;164
188;194;165
188;194;165
188;194;164
188;194;164
188;194;164
186;193;163
186;193;163
185;192;162
185;191;162
185;191;162
184;191;161
184;191;161
184;190;161
184;190;161
184;190;161
184;190;161
184;189;161
184;189;161
184;189;161
184;189;161
184;189;161
183;188;161
183;188;160
183;188;160
182;188;160
182;188;160
182;187;160
182;187;160
182;187;159
182;188;159
182;188;159
183;188;160
183;188;160
183;188;160
183;189;160
183;189;160
183;189;160
183;189;161
183;189;161
183;189;161
182;187;159
182;187;159
182;187;160
182;187;160
180;185;158
180;185;158
179;185;158
179;185;158
179;185;158
178;184;156
178;184;156
178;184;156
178;183;156
178;183;156
178;183;156
178;184;156
178;184;156
178;184;156
178;184;156
178;184;157
178;184;157
178;184;157
178;184;157
177;183;156
177;183;156
175;181;154
173;180;153
173;180;153
172;178;152
172;178;152
173;178;153
173;178;153
172;178;152
172;178;152
172;178;152
172;177;152
172;178;152
172;178;152
173;178;152
173;178;152
175;180;153
175;180;154
175;180;154
175;180;154
175;180;154
176;182;155
176;182;155
177;183;155
177;184;155
177;184;155
179;185;157
179;185;157
180;187;158
180;187;158
182;188;159
182;188;159
182;188;159
182;188;159
182;188;159
182;188;159
182;188;159
181;188;158
181;188;158
183;190;160
183;190;160
185;192;161
185;192;161
187;194;163
187;194;163
188;195;163
188;195;163
188;196;164
188;196;164
190;197;166
190;197;166
191;199;167
192;199;168
192;199;168
192;199;168
192;199;168
192;199;168
191;198;167
191;198;167
191;198;167
191;198;167
192;199;168
192;199;168
191;199;167
191;199;167
192;200;168
192;200;168
194;200;169
194;200;169
194;200;169
193;200;168
193;200;168
193;200;168
191;199;166
191;199;166
191;199;166
191;199;166
191;199;166
191;199;166
191;198;166
191;198;166
190;198;165
190;198;165
190;198;166
190;198;166
190;198;166
189;196;164
189;196;164
189;196;164
188;195;163
188;195;163
186;193;162
186;193;162
186;193;162
185;191;161
185;191;161
184;191;161
184;191;161
184;191;161
183;191;160
183;191;160
184;191;161
184;191;161
184;191;160
184;191;160
183;190;160
184;190;160
184;190;160
182;188;159
182;188;159
181;188;158
181;188;158
181;188;158
181;188;158
181;188;158
181;188;158
181;188;158
181;188;158
181;188;158
182;189;158
182;189;158
183;190;160
183;190;160
183;190;160
184;191;161
184;191;161
184;191;161
184;191;161
184;191;161
184;191;161
184;191;161
183;189;160
183;189;160
183;189;160
182;188;159
182;188;159
182;188;159
182;188;159
179;185;157
179;185;157
179;185;157
179;185;157
179;185;157
178;185;156
178;185;156
178;184;156
179;185;156
179;185;156
178;185;156
178;185;156
179;185;156
179;185;156
179;185;156
179;186;157
179;186;157
179;186;157
179;186;157
179;186;157
180;187;157
181;188;158
181;188;158
181;188;158
181;188;159
181;188;159
182;188;159
182;188;159
182;188;159
182;188;160
182;188;160
181;188;159
181;188;159
181;187;159
181;187;159
181;187;159
180;187;158
180;187;158
180;187;158
181;188;158
181;188;158
181;188;158
181;188;158
181;188;158
181;189;159
181;189;159
181;188;158
181;188;158
182;189;159
182;188;159
182;188;159
182;188;159
181;188;158
182;188;159
182;188;159
182;188;159
182;188;159
182;188;159
182;188;159
182;188;159
182;188;159
182;188;159
182;188;159
179;187;158
179;187;158
179;186;157
179;186;157
178;185;156
178;184;156
178;184;156
178;184;156
178;184;156
178;184;156
178;184;156
178;183;156
178;183;156
178;183;156
177;183;156
177;183;156
177;183;156
177;183;155
177;183;155
177;183;155
176;182;155
176;182;155
176;182;155
176;182;155
176;182;155
177;182;155
176;182;154
176;182;154
174;180;153
174;180;153
173;179;152
173;179;152
172;178;151
172;177;151
172;177;151
172;178;151
172;178;151
172;177;150
172;177;150
172;177;151
172;177;151
173;178;151
173;178;151
174;179;152
174;179;152
175;180;153
175;180;153
174;179;152
174;179;152
174;180;152
174;180;152
174;180;152
174;180;152
176;181;153
176;181;153
176;182;154
176;182;154
176;182;154
177;182;154
177;182;154
177;182;154
176;182;153
176;182;153
177;183;154
177;183;154
178;184;154
178;184;154
179;184;155
179;184;155
180;185;157
180;185;157
180;185;157
181;186;158
181;186;158
181;187;157
181;187;157
183;188;159
183;188;159
183;189;159
185;191;161
185;191;161
186;191;161
186;191;161
186;192;162
187;193;162
187;193;162
188;193;163
188;193;163
187;193;163
187;193;163
188;194;163
188;194;163
188;194;163
189;195;164
189;195;164
189;195;164
191;197;165
191;197;165
192;198;167
192;197;166
192;197;166
192;198;166
192;198;166
191;197;166
191;197;166
190;197;165
190;197;165
191;197;165
191;197;165
191;197;165
191;198;165
191;198;165
191;198;165
192;198;165
191;198;165
191;198;165
191;198;165
191;198;165
191;198;165
190;197;165
190;197;165
191;197;165
189;195;164
189;195;164
189;195;164
188;193;163
188;193;163
187;193;163
187;193;163
187;192;163
187;192;163
185;191;162
186;191;162
186;191;162
185;190;160
185;190;160
183;189;159
183;189;159
183;189;160
183;189;160
183;189;159
184;190;160
184;190;160
183;189;159
183;189;159
183;189;159
183;189;159
183;189;159
184;189;160
184;189;160
183;189;160
183;189;160
184;189;160
184;189;160
184;190;161
184;190;161
184;190;160
184;190;160
185;191;161
185;191;161
184;191;160
184;191;160
184;191;160
184;191;160
184;191;160
184;191;160
184;191;160
186;191;161
186;191;161
185;191;160
186;191;161
186;191;161
185;190;160
185;190;160
184;189;160
184;189;160
184;189;159
184;189;159
182;187;159
182;187;159
182;188;159
182;188;159
182;188;159
182;188;158
182;188;158
182;188;158
181;187;158
181;187;158
182;187;158
182;187;158
182;187;157
182;187;157
182;187;158
182;187;158
182;187;158
182;187;158
182;188;158
182;188;158
182;187;158
181;187;158
181;187;158
181;187;158
181;187;158
182;188;158
182;188;158
182;188;158
182;188;158
181;187;158
181;187;158
180;186;157
180;186;157
180;185;157
180;185;157
179;184;156
179;184;156
178;184;155
178;184;155
178;183;155
178;183;155
177;182;154
177;182;154
175;181;153
175;181;153
175;181;153
175;181;153
175;181;153
175;181;152
175;181;152
175;181;152
175;181;152
175;181;152
176;181;153
176;181;153
176;182;153
176;182;153
176;182;153
177;183;154
177;183;154
176;182;154
176;182;154
176;182;154
176;182;154
175;182;154
175;182;154
175;182;154
176;182;154
176;182;154
175;182;153
175;182;153
176;183;154
176;183;154
176;183;154
176;183;154
176;182;154
176;182;154
176;182;154
174;180;152
174;180;152
174;180;152
174;179;152
174;179;152
173;179;151
172;178;150
172;178;150
172;178;150
172;178;150
172;178;150
172;178;150
172;177;150
172;177;150
172;177;150
172;178;150
172;178;150
172;178;150
172;178;151
172;178;151
172;178;151
172;178;151
172;178;151
172;178;150
173;178;151
173;178;151
172;177;151
172;177;151
172;177;151
172;177;151
173;178;152
173;178;152
173;178;152
173;178;152
173;179;153
173;179;153
173;179;153
173;179;153
172;178;152
172;178;152
171;177;151
171;177;151
171;177;150
170;176;150
170;176;150
170;176;150
170;176;150
170;176;150
170;176;150
170;176;150
170;176;150
170;176;150
169;175;150
169;175;150
169;175;150
168;174;149
168;174;149
169;174;149
169;174;149
169;174;149
169;174;149
168;173;149
168;173;149
169;174;149
169;174;149
168;173;149
168;173;149
168;172;149
168;172;149
169;173;149
169;173;149
169;173;149
169;173;149
169;173;149
169;174;149
169;174;149
169;174;150
169;174;150
169;174;150
169;174;150
169;174;149
169;174;149
168;173;149
168;173;149
167;173;148
167;173;148
167;173;148
167;173;148
167;172;148
167;172;148
167;173;148
167;173;148
167;172;148
167;172;148
166;172;147
166;171;148
166;171;148
166;171;148
165;170;147
165;170;147
165;170;147
165;171;147
165;171;147
165;170;146
165;170;146
165;170;146
165;170;146
165;170;146
165;170;146
165;171;147
165;171;147
165;170;146
165;170;146
165;170;146
165;170;146
165;170;146
165;170;146
165;170;146
165;170;146
166;172;148
166;172;148
166;172;148
167;171;148
166;171;147
167;171;148
167;171;148
167;171;148
167;171;148
167;171;148
167;172;148
167;172;148
167;172;149
167;172;149
167;172;148
167;172;148
167;173;149
167;173;149
167;173;149
167;173;149
167;173;149
167;173;148
167;173;148
167;172;148
168;172;148
168;172;148
168;172;149
168;172;149
168;172;149
168;172;149
166;171;148
166;171;148
166;170;147
166;170;147
166;170;148
165;170;147
165;170;147
165;170;147
166;171;147
166;171;147
166;171;147
166;172;148
166;172;148
167;172;148
167;172;148
167;172;148
168;174;149
168;174;149
168;174;149
168;174;149
169;175;150
169;175;150
169;175;150
169;175;150
169;175;150
169;175;150
169;175;150
170;176;150
170;176;150
170;175;150
170;175;150
171;176;150
171;176;150
171;176;150
172;176;150
172;176;150
172;177;151
172;177;151
172;177;151
172;177;151
172;177;151
172;177;151
172;177;151
172;177;151
172;177;151
172;177;151
172;177;151
170;176;150
170;176;150
170;175;150
170;175;150
170;175;150
170;174;150
170;174;150
170;174;150
170;174;150
169;174;149
169;174;149
169;174;149
169;174;149
169;174;149
170;174;150
170;174;150
170;175;150
170;175;150
169;174;150
169;174;150
169;174;150
170;175;149
170;175;149
169;175;149
170;175;149
170;175;149
171;176;150
171;176;150
171;176;150
171;176;150
171;176;150
170;176;149
170;176;149
171;176;150
171;176;150
170;175;150
169;175;149
169;175;149
169;175;149
169;175;149
169;175;149
170;175;150
170;175;150
169;174;149
169;174;149
169;174;149
169;174;149
169;174;149
169;174;149
169;174;149
169;174;149
170;174;150
170;174;150
170;175;150
170;175;150
170;175;150
170;175;150
170;175;150
170;175;150
171;175;150
171;175;150
171;176;150
171;176;150
172;177;151
172;177;151
172;177;151
172;177;151
172;177;151
173;178;151
173;178;151
172;177;151
172;177;151
173;178;151
173;178;151
173;178;152
173;178;152
172;177;151
173;178;151
173;178;151
173;177;151
173;177;151
172;177;151
172;177;151
172;177;151
172;177;151
172;177;151
172;176;150
172;176;150
171;175;150
171;175;150
171;175;150
171;175;150
171;175;150
170;174;150
170;174;150
170;174;150
169;173;149
167;172;148
167;172;148
167;172;148
167;171;147
167;171;147
166;171;146
166;171;146
166;171;146
167;171;147
167;171;147
166;170;147
166;170;147
167;171;148
167;171;148
166;170;147
166;170;147
166;170;147
166;170;147
165;170;147
166;170;147
166;170;147
165;170;146
165;170;146
165;170;146
165;170;146
165;170;146
165;170;146
165;170;146
165;170;146
165;170;146
165;170;146
166;171;147
166;171;147
166;171;147
166;171;147
166;170;146
165;170;146
165;170;146
165;170;146
165;170;146
165;170;146
165;170;146
165;170;146
166;169;146
166;169;146
165;169;146
165;169;146
165;169;146
164;168;145
164;168;145
164;168;145
164;168;145
165;170;146
165;170;146
165;170;146
165;170;146
166;171;147
166;170;146
166;170;146
167;171;147
167;171;147
167;171;147
167;171;147
167;172;148
167;172;148
168;172;147
168;172;147
168;172;147
167;172;147
167;172;147
168;172;147
168;172;147
168;173;148
168;173;148
168;173;148
168;173;148
168;174;148
168;173;148
168;173;148
168;173;148
168;172;148
167;172;148
167;172;148
167;172;148
167;172;148
167;172;148
166;171;147
166;171;147
167;171;148
167;171;148
167;171;148
167;171;148
168;172;148
168;172;148
167;172;148
167;172;148
168;173;148
168;173;148
169;174;149
170;174;149
170;174;149
170;175;150
170;175;150
169;174;150
169;174;150
169;174;150
169;174;150
169;174;150
169;174;150
169;174;150
171;175;150
171;175;150
171;175;150
169;174;150
169;174;150
170;174;150
170;174;150
169;174;149
169;174;149
170;175;150
170;175;150
169;174;150
169;174;150
169;174;149
169;174;149
169;174;149
169;174;149
170;175;150
170;175;150
170;174;150
170;174;150
170;174;150
170;174;150
169;174;149
169;174;149
169;174;149
169;174;149
169;174;149
169;174;150
169;174;150
169;174;150
169;174;150
169;174;150
170;175;150
170;175;150
170;175;150
170;175;150
171;176;150
171;176;150
171;176;150
171;177;150
171;177;150
171;177;150
171;177;150
171;177;150
171;177;150
172;177;150
172;177;150
172;177;150
172;177;150
171;176;150
171;176;150
171;177;150
171;177;150
171;177;150
172;177;150
171;176;150
171;176;150
172;177;150
172;177;150
172;178;150
172;178;150
172;178;150
173;178;151
173;178;151
172;177;150
172;177;150
172;177;150
172;178;151
172;178;151
172;176;150
172;176;150
172;177;151
170;175;150
170;175;150
167;172;148
167;172;148
165;169;146
165;169;146
160;165;142
160;165;142
157;161;140
154;158;137
154;158;137
152;156;136
152;156;136
150;154;134
150;154;134
149;151;132
148;150;131
148;150;131
146;149;130
146;149;130
145;148;130
145;148;130
145;148;130
143;146;128
143;146;128
143;146;128
143;146;128
144;146;128
144;146;128
143;146;128
143;146;128
143;146;128
143;146;128
144;147;129
144;147;129
146;149;130
146;149;130
146;149;131
146;149;131
148;150;132
148;150;132
148;150;132
150;152;133
152;156;136
153;157;137
155;159;138
155;159;138
156;161;139
156;161;139
156;161;139
158;162;140
158;162;140
159;162;140
159;162;140
160;164;142
160;164;142
161;164;143
161;164;143
162;165;143
162;165;143
163;167;145
163;167;145
163;167;144
163;167;144
163;167;144
165;169;146
165;169;146
166;171;147
166;171;147
167;172;147
167;172;147
167;172;148
167;172;148
168;173;149
168;173;149
170;175;150
171;177;150
170;176;150
170;176;150
170;176;150
170;176;150
170;176;150
171;177;150
171;177;150
170;176;150
170;176;150
169;174;150
169;174;150
168;173;149
167;172;148
167;172;148
166;172;148
166;172;148
165;170;147
164;169;146
164;169;146
164;169;145
164;169;145
162;167;144
162;167;144
161;166;143
161;166;143
161;165;143
161;165;143
161;165;143
159;164;142
159;164;142
158;162;140
157;161;140
157;161;140
155;160;139
155;160;139
153;157;137
152;156;136
152;156;136
152;156;136
152;155;135
152;155;135
151;154;135
151;154;135
152;155;135
152;155;135
152;155;135
152;156;136
153;157;138
153;157;138
153;157;138
154;158;138
154;158;138
154;158;137
