R;G;B
53;18;13
53;18;13
53;18;13
53;18;13
53;18;13
53;18;13
54;19;14
54;19;14
53;18;13
53;18;13
53;18;13
53;18;13
53;18;13
53;18;13
54;20;13
54;20;13
53;19;11
53;19;11
53;19;12
53;19;12
54;19;11
54;19;11
54;19;11
54;19;11
54;19;12
54;19;12
53;19;11
53;19;11
53;19;11
54;19;11
54;19;11
54;19;11
54;19;11
54;19;11
55;20;13
55;20;13
55;20;13
55;20;13
55;20;13
55;20;13
55;20;13
55;20;13
55;19;13
55;19;13
56;20;13
56;20;13
56;20;13
55;20;14
55;20;14
55;18;13
55;18;13
55;18;13
55;18;13
54;18;13
54;18;13
55;18;13
55;18;13
55;18;13
54;17;13
54;17;13
55;18;14
55;18;14
53;17;13
54;17;14
54;17;14
54;17;14
53;17;13
53;17;13
53;17;13
53;17;13
53;17;13
55;18;14
55;18;14
54;17;14
54;17;14
54;17;13
54;17;13
54;17;13
54;17;13
54;17;13
54;17;13
54;17;13
54;17;13
55;18;14
55;18;14
55;18;14
55;18;14
53;16;12
53;16;12
54;17;13
54;17;13
53;16;12
54;18;13
54;18;13
54;17;13
54;17;12
54;17;12
55;18;13
54;17;13
55;18;13
55;18;13
54;17;13
54;17;13
55;18;13
55;18;13
55;18;13
55;18;13
54;18;13
54;18;13
54;18;13
54;18;13
54;18;13
54;19;13
55;20;14
55;20;14
55;20;13
55;20;13
55;20;13
55;20;13
55;19;13
55;19;13
55;19;13
55;19;14
55;19;14
56;20;15
56;20;15
56;20;15
56;20;15
56;19;16
56;19;16
55;17;15
55;17;15
55;17;15
54;16;15
54;16;15
55;17;16
55;17;16
54;16;16
54;16;16
53;15;15
53;15;15
53;15;15
53;15;15
53;15;14
53;15;14
52;15;14
52;16;13
51;15;12
51;15;12
51;15;12
51;15;12
51;15;12
51;15;12
52;18;12
52;18;11
52;18;11
52;18;11
54;19;12
54;19;12
54;18;12
54;18;12
53;18;11
53;18;11
53;18;11
54;18;12
54;18;12
54;18;12
54;18;12
54;17;12
54;18;13
54;18;13
54;18;13
54;18;12
54;18;12
54;18;12
54;18;12
54;18;12
54;18;12
54;17;13
54;17;13
53;17;13
53;17;13
53;17;13
54;17;14
54;17;14
54;17;14
54;17;14
54;17;15
54;17;15
54;16;15
54;16;15
52;16;14
52;16;14
52;15;14
52;15;14
52;15;14
52;15;14
52;15;13
52;15;13
52;15;14
52;15;14
52;15;14
50;14;12
50;14;12
50;15;12
50;15;12
50;16;11
50;16;11
50;17;10
50;17;10
50;17;10
51;18;10
51;18;10
51;19;10
51;19;10
52;19;10
52;19;10
53;19;10
53;19;10
53;18;10
53;18;10
53;18;11
53;18;11
53;17;11
53;17;11
54;18;13
54;18;13
54;18;13
54;18;13
55;17;14
55;17;14
54;16;14
54;16;14
53;16;14
53;16;14
53;16;14
53;15;14
53;15;14
52;15;13
52;15;13
52;15;13
52;15;13
52;15;13
52;16;13
52;16;13
52;16;12
52;16;12
51;15;12
51;15;12
51;15;12
52;15;12
51;14;11
51;14;11
51;14;11
51;14;11
52;15;11
52;15;11
51;15;11
51;15;11
51;16;12
51;16;12
51;16;12
52;17;12
52;17;12
52;17;12
52;17;13
52;17;13
52;17;11
52;17;11
52;17;12
52;17;12
52;16;11
52;16;11
53;17;12
53;17;12
52;17;12
52;17;12
52;18;12
52;18;12
53;18;13
53;18;13
53;18;13
53;18;13
54;18;13
54;19;13
54;19;13
55;18;13
55;18;13
54;18;13
54;18;13
54;18;13
54;18;13
54;18;13
54;18;13
55;18;14
55;18;14
54;18;14
54;18;14
54;18;13
54;18;13
54;18;13
54;18;13
54;18;13
54;18;13
55;19;14
55;19;14
55;19;14
55;19;14
54;17;13
54;17;13
54;17;14
54;17;14
54;17;13
54;17;13
55;17;15
55;17;15
55;17;15
54;17;15
54;17;15
53;15;14
53;15;14
52;15;13
52;15;13
53;16;14
53;16;14
53;16;14
53;16;14
51;15;12
51;15;12
51;16;11
51;16;11
51;16;11
51;16;11
51;16;11
52;17;12
52;17;12
52;17;12
52;17;11
52;17;11
52;17;11
52;17;11
52;17;12
52;17;12
53;18;13
53;18;13
53;18;13
53;18;13
53;18;12
53;18;12
54;18;14
54;18;13
54;18;13
53;17;13
53;17;13
53;17;13
53;17;13
53;17;13
53;17;13
54;18;14
54;17;14
54;17;14
53;17;13
53;17;13
53;17;14
53;17;14
53;17;14
53;16;13
53;16;13
53;16;13
53;16;13
52;16;13
52;16;13
52;16;13
52;18;13
52;18;13
52;18;13
51;18;12
51;18;12
52;19;13
52;19;13
53;19;12
53;19;12
52;19;12
52;19;12
53;18;12
53;18;12
53;18;12
53;17;12
53;17;14
52;16;14
52;16;14
52;16;13
52;16;13
52;16;13
50;17;12
50;17;12
50;17;12
51;17;12
51;17;12
51;17;12
51;17;12
52;17;12
52;17;12
52;16;12
53;17;13
53;17;13
53;17;13
51;16;13
51;16;13
51;16;13
51;16;13
51;16;12
51;16;12
51;16;11
51;16;11
51;17;11
51;17;11
51;17;11
52;17;11
52;17;11
52;17;11
52;16;12
52;16;12
53;17;13
53;17;13
51;16;12
51;16;12
51;16;12
51;16;12
52;18;12
52;18;12
52;18;12
52;18;12
52;18;12
52;18;12
52;18;12
52;18;12
53;19;13
53;19;13
52;17;13
53;17;14
53;17;14
53;17;14
53;18;15
53;18;15
53;18;15
53;18;15
53;18;15
52;18;13
52;18;13
51;18;13
51;18;13
52;18;13
52;17;12
52;17;12
52;16;13
52;16;13
52;16;13
52;16;13
52;15;13
52;15;13
52;15;14
52;15;14
50;14;13
50;14;13
50;14;13
50;14;13
50;14;13
50;14;12
50;14;12
50;13;12
50;13;12
50;14;12
50;14;12
50;14;12
50;14;12
50;14;10
50;14;10
50;14;10
49;13;9
49;13;9
50;15;11
50;15;11
50;15;11
50;15;10
50;15;10
50;15;10
50;16;10
50;16;10
50;16;10
50;15;10
50;15;10
50;16;11
50;16;11
50;16;11
50;16;11
50;16;11
51;17;11
51;17;11
51;17;11
51;17;11
51;16;12
51;16;12
51;16;12
51;16;12
51;16;12
51;16;12
51;16;12
51;16;12
51;16;12
51;16;12
51;16;12
51;16;12
51;16;12
51;17;12
51;17;12
50;15;11
50;15;11
50;15;11
50;15;11
50;15;11
50;15;11
50;15;11
51;16;13
51;16;13
51;16;13
51;16;13
51;15;12
50;15;12
50;15;12
50;16;12
50;17;12
50;17;12
51;18;12
52;18;11
52;18;11
52;18;12
52;18;12
52;18;13
52;18;13
53;18;14
53;18;14
53;18;14
53;18;14
53;17;14
53;17;14
53;17;15
53;17;15
53;17;15
52;15;14
52;15;14
51;15;13
51;15;13
51;15;13
51;15;12
51;15;12
51;15;12
51;15;12
50;15;11
50;15;11
50;15;10
50;15;10
51;16;11
51;16;11
51;16;11
51;16;11
51;16;11
52;15;11
52;15;11
52;16;12
52;16;12
52;16;12
52;16;12
52;16;12
52;16;11
52;16;11
52;16;11
52;16;11
52;17;11
52;17;11
52;17;11
52;17;11
52;17;11
52;17;11
52;17;11
53;18;13
53;18;13
53;18;13
52;17;13
52;17;13
52;17;13
52;17;13
52;17;13
52;16;13
51;15;12
51;14;13
51;14;13
51;14;13
51;14;12
51;14;12
51;14;12
50;15;11
50;15;11
50;15;10
50;15;10
50;17;10
50;17;10
51;18;11
51;18;11
51;18;11
52;18;12
52;18;12
51;16;11
51;16;11
53;18;13
53;18;13
52;17;13
52;17;13
53;18;13
53;18;13
53;17;13
53;17;13
53;16;13
53;16;13
52;15;12
52;15;12
52;15;12
52;17;13
52;17;13
52;17;12
52;17;12
52;17;12
52;18;12
52;18;12
53;18;12
53;18;12
52;18;11
52;18;11
53;19;13
53;19;13
54;20;14
54;20;14
54;20;14
54;20;14
56;20;15
56;20;15
56;20;15
55;19;14
55;19;14
55;19;14
54;19;15
54;19;15
54;19;15
54;19;15
54;19;14
54;19;14
54;19;14
54;19;14
54;18;14
54;18;14
54;18;15
54;18;15
55;19;15
55;19;15
54;18;15
54;18;15
54;18;15
54;18;15
53;18;14
53;18;14
53;18;14
53;18;14
53;18;14
53;18;14
53;18;14
53;18;14
54;18;14
54;18;14
53;17;14
53;17;14
53;17;14
53;17;14
51;16;13
51;16;13
52;17;14
52;17;14
52;17;14
51;16;13
52;16;13
52;16;13
52;16;13
51;16;13
51;16;13
52;17;14
52;17;14
52;17;14
51;16;13
51;16;13
51;16;13
51;16;13
51;16;13
51;16;12
51;16;12
52;17;13
52;17;13
52;17;13
51;16;12
51;16;12
51;16;12
51;16;12
51;16;12
51;17;12
52;18;13
52;18;13
52;16;13
52;16;13
52;16;13
51;16;13
51;16;13
51;16;13
51;16;13
51;17;14
51;17;14
51;17;12
51;17;12
51;17;12
51;17;12
51;17;12
52;18;13
52;18;13
51;17;12
51;17;12
51;17;12
51;17;12
51;18;12
51;18;12
52;19;13
52;19;13
53;19;14
53;19;14
53;19;14
54;19;14
55;20;15
55;20;15
54;18;15
54;18;15
53;16;15
53;16;15
52;15;15
52;15;15
51;14;14
51;14;14
51;14;14
51;14;14
50;13;12
50;13;12
50;14;11
50;14;11
50;14;11
50;15;11
50;15;11
50;16;11
50;16;11
50;16;10
50;16;10
51;17;11
52;18;11
52;18;11
52;18;11
53;17;12
53;17;12
53;16;13
53;16;13
51;15;12
51;15;12
52;15;13
52;15;13
50;14;12
50;14;12
51;15;12
51;15;12
50;15;11
50;15;11
51;15;11
51;15;11
51;15;11
51;15;11
51;15;11
51;15;11
51;15;11
50;14;11
50;14;11
50;15;11
50;15;11
51;16;11
51;16;11
51;16;11
52;16;11
52;16;11
52;16;12
52;15;12
52;15;12
52;15;12
52;15;12
52;15;12
52;15;12
52;15;12
52;15;12
52;15;12
51;15;12
51;15;12
52;15;11
52;15;11
52;16;11
52;16;11
52;16;11
52;16;11
52;16;12
52;16;12
52;16;12
52;16;12
52;16;12
52;15;12
52;15;12
52;15;12
52;15;12
52;15;12
51;16;12
51;16;12
51;16;12
51;16;12
51;16;12
51;15;11
51;15;11
51;17;12
51;17;12
51;17;12
51;17;12
51;17;12
51;17;12
51;17;12
51;17;12
52;16;12
52;16;12
52;16;13
52;16;13
52;16;13
52;16;13
52;16;13
52;16;13
51;15;13
51;15;13
50;15;12
50;15;12
50;15;12
50;15;12
51;16;12
51;16;12
51;16;12
51;16;12
51;16;12
51;16;12
51;17;13
51;17;13
50;17;13
50;17;13
51;17;13
51;17;13
50;15;13
50;15;13
50;14;13
50;14;13
50;14;13
49;13;13
49;13;13
47;12;11
47;12;11
48;14;10
48;14;10
48;15;9
48;15;9
48;15;9
50;17;10
50;17;10
51;17;11
51;17;13
51;17;13
50;16;12
51;16;13
51;16;13
51;16;13
51;16;13
51;17;13
51;17;13
51;17;13
51;16;13
51;16;13
51;16;13
51;16;13
51;15;13
51;15;13
51;15;13
51;15;13
50;16;12
50;16;12
50;15;12
50;14;11
50;14;11
51;15;11
51;15;11
51;15;12
51;15;12
51;15;12
51;15;12
51;15;12
51;15;12
51;15;12
50;15;12
50;15;12
51;15;11
51;15;11
51;15;11
51;15;11
51;15;11
51;15;11
51;15;11
51;15;11
51;15;11
51;15;12
51;15;12
50;14;11
50;14;11
50;14;11
50;14;11
50;14;11
50;14;11
50;14;11
50;14;11
50;14;11
50;14;11
50;14;11
50;14;11
51;16;12
51;16;12
51;16;12
51;16;12
51;15;11
51;15;11
51;15;11
51;15;11
51;15;12
51;15;12
50;14;11
50;14;11
50;14;11
51;14;11
51;14;11
51;15;11
51;15;11
51;15;11
51;15;11
52;15;11
52;15;11
52;15;11
51;15;11
51;15;11
51;15;11
51;15;11
51;15;11
52;15;12
52;15;12
52;15;12
52;16;11
52;16;11
52;15;11
52;15;11
52;15;12
52;15;12
52;15;12
52;15;12
52;16;11
52;16;11
52;16;11
52;15;11
52;15;11
52;15;11
52;15;11
52;15;12
52;15;12
52;15;12
52;15;12
52;15;11
52;15;11
52;15;11
52;15;11
52;15;11
52;15;11
52;15;12
52;15;12
52;15;12
52;15;12
52;15;11
52;15;11
52;15;11
52;15;11
52;15;12
52;15;12
52;15;12
52;15;12
52;15;12
52;15;12
52;15;12
52;15;12
52;15;12
52;15;12
52;15;12
52;15;12
52;15;12
52;15;12
52;15;12
52;15;12
52;15;12
51;15;11
51;15;11
51;15;11
51;15;11
51;15;11
51;15;11
51;15;11
51;15;11
51;15;11
51;15;11
51;15;11
51;15;11
51;15;11
51;15;11
51;15;11
51;15;11
51;15;11
51;14;11
51;14;11
51;14;11
51;14;11
51;14;11
51;14;11
51;14;11
51;14;11
50;15;11
50;15;11
50;15;11
51;15;11
51;15;11
51;15;11
51;15;11
51;15;11
50;15;11
50;15;11
51;15;11
50;14;11
50;14;11
50;14;11
50;14;11
50;14;11
50;14;11
51;15;11
51;15;11
50;15;11
50;15;11
51;15;11
51;15;11
51;15;11
51;15;11
51;15;11
51;15;11
50;15;11
50;15;11
51;15;11
51;15;11
51;15;11
51;15;11
51;15;11
51;15;11
51;16;11
51;16;11
51;15;11
51;15;11
51;16;11
51;16;11
51;16;11
51;16;11
51;16;11
51;16;11
51;16;11
51;16;12
51;16;11
51;16;11
51;16;11
52;16;12
52;16;12
52;16;12
52;16;12
52;16;12
52;16;11
51;16;12
51;16;12
51;16;12
51;16;12
51;16;12
51;16;11
51;16;11
51;16;11
52;16;11
52;16;11
52;16;12
52;16;12
51;16;12
51;16;12
51;16;11
51;16;11
51;16;11
51;16;11
51;16;11
52;16;11
52;16;11
51;16;11
51;16;11
52;16;12
52;16;12
51;16;11
51;16;11
51;16;11
51;16;12
51;16;12
52;16;11
52;16;11
51;16;12
51;16;12
51;16;11
51;16;11
51;16;12
51;16;12
52;16;12
52;16;12
52;16;12
52;16;12
51;16;11
51;16;11
51;16;11
51;16;11
51;16;12
51;16;12
51;16;12
52;16;11
52;16;11
52;16;11
52;16;11
50;15;10
52;16;11
52;16;11
52;16;11
52;16;11
52;16;11
52;16;11
52;17;12
52;17;12
52;17;12
52;16;11
52;16;11
52;16;11
52;16;11
52;16;12
52;16;12
52;16;12
52;17;12
52;17;12
52;16;11
52;16;11
52;16;11
52;16;11
52;16;11
52;17;12
52;17;12
52;16;11
52;16;11
52;16;11
52;16;11
52;16;11
52;16;11
52;16;11
52;16;11
53;17;12
53;17;12
52;16;12
52;16;12
52;16;12
52;16;12
52;17;12
52;17;12
53;16;12
53;16;12
52;16;12
52;16;12
53;16;12
53;16;12
52;16;12
52;16;12
53;16;12
53;16;12
52;16;11
52;16;11
52;16;11
52;16;12
52;16;12
52;16;12
52;16;12
52;16;12
52;16;12
52;16;12
53;17;12
53;17;12
53;17;12
53;17;12
52;16;11
52;16;11
52;16;12
52;16;12
52;16;12
53;17;12
53;17;12
53;17;12
53;17;12
53;17;12
53;16;12
53;16;12
52;16;12
52;16;12
52;16;12
52;16;12
52;16;12
52;16;12
52;16;12
52;16;12
52;16;12
52;16;12
52;16;12
52;16;12
52;16;12
52;16;12
52;16;12
52;16;12
52;17;12
52;17;12
52;16;11
52;16;11
52;16;12
52;16;12
52;16;12
52;17;12
52;17;12
51;16;11
52;16;12
52;16;12
53;17;13
53;17;13
53;17;13
53;17;13
53;17;13
53;17;13
53;17;13
53;17;13
53;17;13
53;17;13
52;16;11
52;16;11
52;16;11
52;16;11
52;17;12
52;17;12
52;16;12
52;16;12
52;16;12
53;17;13
53;17;13
51;16;12
52;16;12
52;16;12
52;16;12
52;16;12
52;17;12
52;17;12
51;16;12
51;16;12
51;16;12
51;16;12
52;17;12
52;17;12
52;17;12
52;17;12
52;16;12
52;16;12
51;16;12
51;16;12
51;16;12
51;16;12
51;16;12
51;16;12
51;16;12
51;16;12
51;16;12
52;17;12
52;17;12
52;17;12
52;17;12
52;17;12
52;17;12
51;17;12
51;17;12
51;17;12
51;17;12
52;17;12
52;17;12
52;17;12
52;17;12
52;17;12
52;17;12
52;17;13
52;17;13
52;17;14
52;17;14
52;17;13
52;17;13
52;17;13
52;17;13
52;17;13
52;17;13
53;17;14
53;17;14
53;17;14
53;17;14
53;17;14
53;17;14
53;17;14
53;17;14
52;17;13
52;17;13
52;17;13
52;17;13
52;17;13
52;17;13
52;17;13
52;17;13
52;16;13
52;16;13
52;16;13
52;16;13
52;17;13
52;17;13
52;17;14
52;17;14
52;16;13
52;16;13
52;17;14
52;17;14
51;16;13
51;16;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
52;17;14
52;17;14
52;17;14
52;17;14
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
52;17;14
52;17;14
51;16;13
51;16;13
51;16;13
51;16;13
51;16;13
51;16;13
51;16;13
51;16;13
51;16;13
52;17;14
52;17;14
51;16;13
51;16;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;16;13
51;16;13
51;16;13
51;16;13
51;16;13
51;16;13
51;17;13
50;15;12
50;15;12
51;16;13
51;16;13
51;16;13
51;16;13
51;16;13
52;18;14
52;18;14
52;18;14
52;18;14
51;17;13
51;17;13
51;16;13
51;16;13
51;16;13
51;16;13
51;16;13
51;17;13
51;17;13
50;15;12
50;15;12
52;17;14
52;17;14
51;16;13
51;16;13
51;16;13
51;16;13
51;17;13
51;17;13
51;17;13
52;17;14
52;17;14
51;16;13
51;16;13
51;16;13
51;16;13
51;16;13
51;16;13
51;16;13
51;16;13
51;16;13
51;16;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
52;17;14
52;17;14
52;17;14
52;17;14
52;17;14
52;17;14
52;17;14
51;17;13
51;17;13
51;17;13
52;17;14
52;17;14
51;16;13
51;16;13
51;16;13
51;16;13
51;17;13
51;17;13
51;17;13
51;16;13
51;16;13
52;17;14
52;17;14
52;17;14
52;17;14
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;16;13
51;16;13
51;16;13
52;17;14
52;17;14
52;17;14
52;17;14
52;17;14
52;17;14
52;17;14
52;17;14
52;17;14
52;17;14
52;17;14
52;17;14
52;17;14
52;17;14
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
52;17;14
52;17;14
51;16;13
51;16;13
51;16;13
51;16;13
51;16;13
51;16;13
51;16;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
52;17;14
52;17;14
52;17;14
52;17;14
52;17;14
52;17;14
52;17;14
52;17;14
52;17;14
52;17;14
52;17;14
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
52;17;14
52;17;14
52;17;14
52;17;14
52;17;14
52;17;14
52;17;14
52;17;14
52;17;14
52;17;14
52;17;14
52;17;14
52;17;14
52;17;14
52;17;14
52;17;14
52;17;14
52;17;14
51;16;13
51;16;13
51;16;13
51;16;13
51;16;13
51;16;13
51;16;13
51;16;13
51;16;13
51;16;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;16;13
51;16;13
51;16;13
51;16;13
51;16;13
51;16;13
51;16;13
51;16;13
51;16;13
51;16;13
51;16;13
52;17;14
52;17;14
52;17;14
52;17;14
52;17;14
52;17;14
51;17;13
51;17;13
51;17;13
51;17;13
51;16;13
51;16;13
51;16;13
51;16;13
51;16;13
51;16;13
51;16;13
51;16;13
51;16;13
51;16;13
51;16;13
51;16;13
51;16;13
51;16;13
51;16;13
51;16;13
51;16;13
51;17;13
51;17;13
51;16;13
51;16;13
51;16;13
51;16;13
51;16;13
51;16;13
51;16;13
51;16;13
51;16;13
51;16;13
51;16;13
52;17;14
52;17;14
51;16;13
51;16;13
51;16;13
51;16;13
51;16;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
52;17;14
51;16;13
51;16;13
50;15;12
50;15;12
51;16;13
51;16;13
50;15;12
50;15;12
52;17;14
52;17;14
51;16;13
51;16;13
51;16;13
51;16;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
52;17;14
52;17;14
50;15;12
50;15;12
50;15;12
50;15;12
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;16;14
51;16;14
51;16;13
51;16;13
51;16;13
52;17;14
52;17;14
51;16;13
51;16;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;16;13
51;16;13
51;16;13
51;16;13
51;16;13
51;16;13
51;16;13
51;16;13
51;16;13
51;16;13
51;16;13
51;16;13
51;16;13
51;16;13
51;16;13
51;17;13
51;17;13
51;17;13
51;17;13
52;17;14
52;17;14
51;16;13
51;16;13
51;16;13
51;16;13
51;17;13
51;17;13
51;17;13
51;17;13
51;16;13
51;16;13
50;15;12
50;15;12
51;17;13
51;17;13
51;17;13
51;16;13
51;16;13
51;16;13
51;16;13
52;17;14
52;17;14
51;16;13
51;16;13
51;16;13
51;16;13
51;16;13
51;16;13
51;16;13
51;16;13
51;16;13
51;16;13
51;17;13
51;17;13
51;17;13
51;17;13
52;17;14
52;17;14
52;17;14
52;17;14
52;17;14
52;17;14
52;17;14
52;17;14
52;17;14
52;17;14
52;17;14
52;17;14
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
50;15;12
50;15;12
50;15;12
51;16;13
51;16;13
50;15;12
50;15;12
50;15;12
50;15;12
50;15;12
50;15;12
51;16;14
51;16;14
51;16;13
51;16;13
51;16;13
51;16;13
51;16;13
51;16;13
51;16;13
51;16;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;16;13
51;16;13
51;16;13
51;16;13
51;16;13
51;16;13
51;17;13
51;17;13
50;15;12
50;15;12
51;16;13
50;15;12
50;15;12
50;15;12
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
52;17;14
52;17;14
51;16;13
51;17;13
51;17;13
51;17;13
51;16;13
51;16;13
51;16;13
52;17;14
52;17;14
52;17;14
52;17;14
52;17;14
52;17;14
51;17;14
51;17;14
51;17;14
51;17;14
51;17;14
51;17;14
51;17;14
51;17;13
51;17;13
51;16;14
51;16;14
50;15;12
50;15;12
52;17;14
52;17;14
51;16;13
51;16;13
51;16;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
52;17;14
52;17;14
52;17;14
52;17;14
52;17;14
51;16;13
51;16;13
51;16;13
51;16;13
51;16;13
51;16;13
51;16;13
50;15;12
51;16;13
51;16;13
50;15;12
50;15;12
51;16;13
51;16;13
51;16;13
51;16;13
51;16;13
51;16;13
51;16;13
51;16;13
51;16;13
52;17;14
52;17;14
52;17;14
52;17;14
52;17;14
52;17;14
52;17;14
52;17;14
52;17;14
52;17;14
52;17;14
51;16;13
51;16;13
51;16;13
51;16;13
51;17;13
51;17;13
50;15;12
50;15;12
50;15;12
52;17;14
50;15;12
50;15;12
51;16;13
51;16;13
50;15;12
50;15;12
51;16;13
51;16;13
51;16;13
51;16;13
51;16;13
51;16;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
52;17;14
52;17;14
51;16;13
51;16;13
51;16;13
51;16;13
51;16;13
51;16;13
51;16;13
51;16;13
52;17;14
52;17;14
51;16;13
51;16;13
51;16;13
51;16;13
50;15;12
50;15;12
51;16;13
51;16;13
51;16;13
51;16;13
51;16;13
51;16;13
51;16;13
51;16;13
51;16;13
51;16;13
51;16;13
51;17;14
51;17;14
51;16;13
51;16;13
51;16;13
51;16;13
51;16;13
51;16;13
51;16;13
52;17;14
52;17;14
51;16;13
51;16;13
51;16;13
51;16;13
51;17;13
51;17;13
51;17;13
51;16;13
51;16;13
52;17;14
52;17;14
52;17;14
52;17;14
52;17;14
52;17;14
52;17;14
52;17;14
52;17;14
52;17;14
52;17;14
52;17;14
51;17;13
51;17;13
51;17;13
51;17;13
51;16;13
51;16;13
51;16;13
51;16;13
51;16;13
51;16;13
51;16;13
51;16;13
51;16;13
51;16;13
51;16;13
51;16;13
51;16;13
51;16;13
51;16;13
51;16;13
51;16;13
51;16;13
51;17;13
51;17;13
51;17;13
52;17;14
51;16;13
51;16;13
51;16;13
51;17;13
51;17;13
51;17;13
51;17;13
51;16;14
51;16;14
51;16;14
51;16;14
51;16;14
51;16;14
51;16;14
51;16;14
51;16;14
51;16;14
51;16;14
51;16;14
51;16;14
51;16;14
51;16;14
51;16;14
51;16;14
51;16;14
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;16;13
51;16;13
51;16;13
51;16;13
51;16;13
51;16;13
51;17;13
51;17;13
50;16;12
50;16;12
52;17;14
52;17;14
52;17;14
52;17;14
52;17;14
52;17;14
52;17;14
51;17;13
51;17;13
51;16;13
51;16;13
52;17;14
52;17;14
52;17;14
52;17;14
50;15;13
50;15;13
50;15;13
50;15;13
52;17;14
52;17;14
50;15;12
50;15;12
51;17;13
51;17;13
50;16;12
50;16;12
51;16;13
51;16;13
51;16;13
51;16;13
51;16;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
50;15;12
50;15;12
51;16;13
51;16;13
51;16;13
51;16;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
51;17;13
52;17;14
52;17;14
51;17;13
51;17;13
51;17;13
52;17;14
52;17;14
52;17;14
52;17;14
52;17;14
52;17;14
52;17;14
51;17;13
51;17;13
52;17;14
