R;G;B
18;21;14
18;21;14
19;21;14
18;21;13
16;21;12
15;20;11
15;20;10
15;20;10
14;20;10
14;20;10
15;20;11
17;20;13
17;22;13
18;24;14
19;25;14
16;22;10
12;19;8
12;19;8
11;19;9
15;21;11
16;21;11
15;20;11
15;20;11
15;20;12
15;20;12
15;20;12
14;19;12
14;19;11
14;19;11
14;19;10
13;19;10
14;20;10
16;21;12
17;22;13
17;22;14
16;21;12
17;21;12
16;21;10
16;21;10
16;22;11
14;20;10
14;19;10
14;19;10
13;18;11
13;18;11
13;18;12
13;18;12
13;18;11
15;19;11
14;19;11
13;19;10
13;19;10
12;19;9
14;20;11
17;22;14
19;23;15
19;22;14
17;20;12
15;19;11
14;19;11
14;19;11
14;19;11
15;18;10
14;18;10
12;18;9
12;18;9
12;18;9
12;18;9
12;17;9
11;17;10
12;17;11
14;17;11
13;18;11
15;19;12
15;19;11
16;22;12
15;21;11
15;21;11
17;21;12
16;20;11
15;20;11
14;19;10
13;18;10
13;18;10
14;18;11
14;18;11
14;19;11
14;19;10
14;20;10
13;20;9
13;20;10
13;20;10
14;19;10
14;18;11
13;18;10
12;18;9
13;18;9
14;19;11
16;20;13
17;21;14
16;21;13
16;21;12
16;21;11
16;21;11
15;20;10
14;20;9
12;19;8
12;18;8
14;20;10
15;22;10
15;23;11
15;23;11
15;23;11
15;23;11
16;23;11
17;23;11
14;21;10
14;21;11
17;22;12
16;20;11
16;20;11
15;19;12
16;20;13
17;22;13
17;23;11
15;22;10
13;20;10
14;19;11
14;19;11
14;20;11
13;19;9
14;21;10
14;21;10
14;20;10
14;20;10
14;21;11
16;23;12
16;23;12
15;22;12
15;21;11
14;19;11
15;20;12
16;21;12
15;21;11
13;20;9
13;20;10
15;20;11
15;20;12
15;19;12
16;19;13
16;19;12
15;20;12
14;19;10
14;20;10
14;19;9
14;19;9
14;19;10
15;20;10
15;20;10
14;20;10
13;19;9
13;18;11
15;19;12
15;20;12
14;19;10
13;20;11
13;20;11
16;21;12
16;22;11
15;21;10
14;20;10
14;20;10
14;19;10
14;19;10
13;18;11
14;18;11
14;20;11
15;21;11
15;21;11
14;21;10
14;20;10
12;18;9
14;19;12
16;19;12
16;20;13
13;19;11
13;19;11
14;18;11
15;19;12
16;21;13
16;23;12
18;25;13
17;23;12
16;23;12
14;21;10
13;19;10
14;19;11
14;19;11
15;19;12
15;19;12
15;21;12
16;21;13
16;21;13
16;20;12
14;19;10
12;17;9
10;15;9
10;15;9
12;17;10
14;18;10
14;19;11
14;19;11
14;19;11
15;20;10
13;19;10
12;19;10
13;20;10
14;21;12
16;22;12
17;22;12
15;21;11
14;19;10
13;18;11
14;17;11
15;18;12
14;18;12
14;18;11
15;19;12
15;20;12
15;20;12
15;20;12
15;19;12
15;19;12
15;18;12
15;18;12
15;18;12
15;18;11
14;17;11
14;17;11
14;17;12
15;18;13
16;19;13
16;20;13
16;20;13
16;20;12
14;19;11
14;18;11
15;19;11
14;19;11
14;19;11
14;18;11
13;18;10
13;17;11
13;16;11
14;16;12
14;17;12
14;17;12
14;18;12
14;18;13
15;19;12
15;19;12
14;20;12
14;20;11
14;19;10
13;18;9
14;18;11
14;18;12
16;19;14
16;19;14
16;20;14
16;20;12
15;20;11
15;20;11
15;20;11
14;19;10
13;18;10
13;18;10
13;19;10
14;19;11
16;20;12
16;20;12
16;20;13
15;19;13
16;19;13
17;19;12
16;18;11
14;18;10
13;18;11
12;17;11
12;17;11
13;18;11
13;18;11
13;18;11
13;18;11
13;18;12
14;18;12
14;18;12
15;18;12
14;18;12
14;18;12
14;19;11
14;19;10
14;19;10
14;20;10
15;21;11
15;21;12
15;20;11
15;20;11
15;20;12
15;20;11
15;21;11
14;21;12
15;21;12
16;20;12
16;20;12
15;20;12
15;19;11
15;19;11
14;19;11
13;18;11
13;18;10
13;18;10
12;17;11
12;17;11
13;17;11
14;18;13
14;18;14
14;18;14
15;18;14
15;18;14
15;19;13
15;19;13
15;19;13
15;19;13
15;19;13
16;20;13
16;20;13
16;20;13
16;20;13
17;21;14
16;21;13
16;21;12
16;21;12
17;22;13
17;22;13
17;22;13
17;22;13
15;21;12
15;20;11
15;20;11
17;22;13
16;21;13
16;21;13
16;21;13
17;21;13
17;21;13
18;22;14
19;22;16
19;22;16
17;21;13
19;22;15
17;21;14
17;21;14
18;22;15
17;21;14
17;21;14
17;21;14
16;20;14
16;20;14
16;20;13
16;19;13
16;19;13
16;19;13
16;19;13
16;19;13
16;19;13
16;19;13
16;19;13
16;19;13
16;19;13
16;19;13
16;19;13
16;19;13
16;19;13
15;19;12
17;20;14
15;19;13
15;19;13
15;19;13
15;19;13
15;19;13
15;19;13
17;20;14
17;20;14
16;20;13
16;20;13
16;20;13
17;21;14
17;21;14
17;21;14
16;21;13
17;20;13
17;20;13
17;21;14
18;22;15
17;21;14
18;22;15
18;22;15
18;22;15
18;22;15
18;22;15
17;22;14
18;22;14
18;22;14
19;23;15
19;23;15
19;23;15
19;23;15
19;23;15
19;23;15
19;24;15
19;24;15
19;24;15
19;24;15
19;24;15
19;24;15
20;24;15
20;24;15
20;24;16
20;24;16
20;24;16
20;24;16
20;24;16
20;25;16
20;24;16
20;24;16
20;24;15
20;24;15
20;24;15
20;25;16
20;25;16
20;24;16
20;24;16
20;24;16
20;24;16
20;24;16
20;24;16
20;25;16
20;25;16
20;25;16
20;25;16
20;25;16
20;25;16
20;25;16
20;25;16
20;25;16
20;25;16
20;25;16
20;25;16
20;25;16
20;25;16
20;25;16
20;23;16
20;23;16
19;24;15
19;24;15
19;24;15
18;23;15
18;23;15
18;23;14
17;23;13
17;23;13
17;23;13
17;23;13
17;23;13
17;22;14
17;22;14
17;22;14
17;22;14
17;22;14
16;22;15
16;22;15
16;21;15
16;21;15
16;21;15
16;21;15
15;20;13
15;20;13
15;21;14
15;21;14
15;21;14
14;19;13
13;18;10
14;20;11
15;20;12
15;20;12
16;21;13
17;22;14
17;22;14
18;23;15
17;22;13
17;22;13
17;22;13
17;24;14
17;24;14
16;23;13
19;25;15
20;24;15
19;24;14
